Transaction_ID,Product_ID,Date,Quantity_Sold,Unit_Price,Discount_Percent,Final_Price,Sales_Channel,index,_temp
T006016,P0135,2024-06-18,1,38.61,20,30.89,Online,6015,
T019434,P0429,2024-09-30,3,33.05,0,33.05,Online,19433,
T013860,P0308,2023-06-26,1,45.65,30,31.95,Store_C,13859,
T006390,P0144,2024-10-10,1,85.04,10,76.54,Store_A ,6389,
T018090,P0400,2023-09-28,1,34.94,20,27.95,Store_C,18089,
T004916,P0111,2023-03-25,1,42.12,0,42.12,Store_B,4915,
T030916,P0679,09/11/2024,1,41.32,0,41.32,Store_B,30915,
T023861,P0523,08-Nov-2024,2,103.4,0,103.4,Online,23860,
T013058,P0291,2023-11-17,2,30.31,20,24.25,StoreC,13057,
T027938,P0613,2024-06-25,1,53.87,10,48.48,Store B,27937,
T028029,P0615,2024-02-15,1,46.45,0,46.45,Store_C,28028,
T030161,P0661,2023-08-10,1,82.92,10,74.63,Store_A,30160,
T034281,P0755,2024-10-12,1,35.3,0,35.3,Store_C,34280,
T009264,P0207,2024-12-15,1,42.4,20,33.92,Store_C,9263,
T032296,P0710,2023-04-04,1,51.8,0,51.8,Online,32295,
T026855,P0589,2023-05-23,2,50.23,0,50.23,store_c,26854,
T017480,P0387,2023-04-18,2,36.87,0,36.87,Store_B,17479,
T000786,P0017,2023-10-25,1,43.32,10,38.99,Online,785,
T009545,P0213,2024-12-29,1,53.39,30,37.37,Online,9544,
T021438,P0474,2023-03-15,1,18.73,0,18.73,Store_A,21437,
T033525,P0736,2023-10-20,1,31.79,30,22.25,Store_B,33524,
T014241,P0317,2023-10-02,3,22.45,0,22.45,Store_A,14240,
T036151,P0797,2023-10-21,1,116.09,30,81.26,Store_C,36150,
T019910,P0439,2023-05-01,1,78.01,0,78.01,OnLine,19909,
T019946,P0440,2023-09-03,1,114.99,0,114.99,Store_B,19945,
T019376,P0427,2024-11-03,1,97.28,30,68.1,Store_A,19375,
T034698,P0765,2023-03-29,2,52.52,0,52.52,Store_B,34697,
T033453,P0735,2024-08-09,1,39.71,0,39.71,Store_A,33452,
T022910,P0505,2023-04-14,1,29.38,0,29.38,Store_B,22909,
T018430,P0407,2023-08-26,1,93.79,10,84.41,Online ,18429,
T023200,P0511,2024-04-01,2,35.63,0,35.63,Store_C,23199,
T025456,P0557,2023-09-25,1,77.45,30,54.21,Unknown,25455,
T003070,P0069,2024-05-01,1,57.94,30,40.56,Store A,3069,
T015795,P0351,2023-04-23,1,18.18,0,18.18,StoreB,15794,
T026487,P0581,2024-12-19,1,49.07,30,34.35,Online,26486,
T007127,P0161,2024-03-04,1,39.6,10,35.64,store_a,7126,
T036214,P0798,2024-07-22,1,82.17,30,57.52,Store_B,36213,
T013218,P0295,2024-06-21,1,56.28,20,45.02,Online,13217,
T030346,P0665,2024-02-15,1,39.23,10,35.31,Online,30345,
T016000,P0356,2023-03-10,1,77.82,0,77.82,Store_B,15999,
T007560,P0171,2023/03/02,2,76.27,0,76.27,Store_A,7559,
T003662,P0081,2024-12-05,1,32.9,30,23.03,Online,3661,
T012949,P0289,2023-03-21,1,51.05,0,51.05,Online,12948,
T031041,P0682,2023-07-24,2,76.67,30,53.67,ONLINE,31040,
T031306,P0688,2023-03-28,1,61.08,0,61.08,Store_A,31305,
T016945,P0376,2023-08-10,1,45.86,0,45.86,Store_A,16944,
T023268,P0512,2024-09-04,3,34.89,0,34.89,Store_A,23267,
T023870,P0523,2024-11-28,1,103.4,10,93.06,Store_A,23869,
T006400,P0144,2024-12-13,1,85.04,20,68.03,StoreC,6399,
T029626,P0650,2023-08-16,1,80.27,0,80.27,Store_C,29625,
T020104,P0443,2024-11-15,1,60.4,20,48.32,Store_B,20103,
T003643,P0080,2024-12-11,2,62.71,20,50.17,STORE_B,3642,
T001564,P0035,2024-09-22,1,36.31,0,36.31,Online,1563,
T035225,P0775,2023-09-24,1,57.51,30,40.26,Store_B,35224,
T031905,P0702,2024-03-01,3,86.98,0,86.98,online,31904,
T021835,P0483,2024-02-26,2,87.05,0,87.05,Store_A,21834,
T012565,P0280,2024-03-25,1,35.32,0,35.32,Store_C,12564,
T019091,P0422,2024-04-02,1,38.61,0,38.61,Online ,19090,
T000058,P0002,2024/09/01,2,39.81,0,39.81,store_b,57,
T028456,P0625,2023-08-09,1,58.71,0,58.71,OnLine,28455,
T025182,P0552,2023-03-06,1,49.4,0,49.4,Store_C,25181,
T035381,P0779,2023-03-07,2,85.89,0,85.89,Store_B,35380,
T015306,P0341,2023/12/07,2,124.39,20,99.51,Store_A,15305,
T000544,P0012,21-Jan-2024,1,23.99,30,16.79,store_c,543,
T011273,P0251,2023/11/09,1,68.9,0,68.9,Store_B,11272,
T033757,P0742,2023-09-06,1,85.58,0,85.58,Store A,33756,
T009219,P0206,2024-08-15,1,36.92,30,$25.84,StoreC,9218,
T001461,P0032,2024-11-27,1,42.65,30,29.85,Online,1460,
T025868,P0566,2023-05-25,1,68.6,30,48.02,Store_C,25867,
T008916,P0201,2024/10/14,1,51.0,0,51.0,store_c,8915,
T031974,P0703,2024-10-12,1,21.71,0,21.71,Store_C,31973,
T002321,P0053,2023-04-24,1,133.62,0,133.62,Store A,2320,
T006215,P0140,2023-04-11,1,49.99,0,49.99,Online,6214,
T035102,P0773,2024-07-05,1,25.65,20,20.52,Store_B,35101,
T007849,P0177,2024-08-08,1,92.26,0,92.26,Online,7848,
T014451,P0321,2024-09-30,1,74.82,0,74.82,Store_B,14450,
T022153,P0490,2024-09-06,1,33.79,0,33.79,StoreB,22152,
T003804,P0084,2024-12-17,1,20.05,20,16.04,Online,3803,
T000975,P0022,2024-04-05,2,29.02,0,29.02,Store_A ,974,
T008564,P0192,2024-04-27,1,71.7,30,50.19,Store_B,8563,
T020648,P0457,2024-02-29,2,71.61,0,71.61,Online,20647,
T033859,P0744,26-Sep-2023,1,39.52,0,39.52,Store_A,33858,
T003119,P0070,2023-03-20,1,105.67,0,105.67,online,3118,
T003268,P0072,2023-10-09,1,67.05,30,46.93,Online,3267,
T006160,P0139,2024-08-09,1,76.09,0,76.09,Store B,6159,
T001879,P0043,2023-09-24,1,55.17,20,44.14,Online,1878,
T016969,P0376,2023-09-18,1,45.86,0,45.86,Store_B,16968,
T009139,P0205,2023-10-05,2,72.51,0,72.51,Store_C,9138,
T007529,P0170,2023-09-26,2,39.27,0,39.27,Store_B,7528,
T011143,P0248,2023-02-28,1,43.29,0,43.29,Store_B,11142,
T001659,P0037,2023-09-29,1,70.75,0,70.75,Store_B,1658,
T010445,P0232,05/05/2024,1,61.16,30,42.81,Store_C,10444,
T029113,P0638,2024-06-23,1,30.93,20,24.74,Store_C,29112,
T012303,P0276,17-Mar-2024,1,17.96,0,17.96,Store_A,12302,
T001543,P0035,2024-08-13,2,36.31,0,36.31,StoreC,1542,
T005594,P0127,2023-05-13,1,40.59,10,36.53,Online,5593,
T017789,P0393,2024-03-25,1,43.85,0,43.85,Store_B,17788,
T000530,P0012,2023-11-07,2,23.99,0,23.99,Store_B,529,
T008259,P0186,2024-11-03,1,48.22,10,43.4,Store_C,8258,
T026966,P0592,2023-03-07,1,32.69,0,32.69,Store_C,26965,
T023509,P0516,2024-03-17,1,51.65,10,46.48,Store_C,23508,
T008481,P0191,2023-10-02,1,52.21,0,52.21,Store_A,8480,
T030729,P0674,2024-10-07,1,87.44,20,69.95,Online,30728,
T017961,P0397,2023-11-13,1,35.84,0,35.84,Online,17960,
T001162,P0026,2024-10-21,1,137.1,20,109.68,ONLINE,1161,
T024874,P0546,2024-09-01,1,83.81,0,83.81,Online,24873,
T012953,P0289,2023-03-30,1,51.05,0,51.05,Store_A,12952,
T024692,P0542,2023-04-30,2,18.78,0,18.78,Online,24691,
T007773,P0175,2023-10-19,1,29.8,0,29.8,Store_C,7772,
T016189,P0359,2024-09-21,1,25.04,0,25.04,Store A,16188,
T015859,P0353,2023-09-26,1,47.92,0,47.92,Store_A,15858,
T010871,P0242,2024-03-29,1,125.84,0,125.84,Online,10870,
T000032,P0001,2024-06-12,1,30.75,20,24.6,Store_A,31,
T018507,P0409,2023-08-01,1,25.36,30,17.75,Store_C,18506,
T027751,P0609,2024-09-30,1,98.16,0,98.16,Store_A,27750,
T010041,P0223,2024-12-30,1,85.51,20,68.41,Store_C,10040,
T027426,P0602,2024-05-14,1,34.17,30,23.92,Online,27425,
T033305,P0731,2023-10-26,2,25.89,20,20.71,Store_C,33304,
T027644,P0606,2024-10-09,1,34.29,10,30.86,Store_C,27643,
T001134,P0025,2023-11-01,2,79.81,20,63.85,Store_C,1133,
T018454,P0408,2024-10-21,1,81.1,0,81.1,Store_C,18453,
T021876,P0483,2024-08-12,1,87.05,10,78.34,ONLINE,21875,
T026039,P0570,2024-04-12,1,82.08,30,57.46,Store_B,26038,
T000296,P0007,2023-06-24,1,35.1,20,28.08,STORE_A,295,
T030507,P0670,2023-10-03,1,48.68,0,48.68,Store_C,30506,
T018062,P0400,2023-04-20,2,34.94,0,34.94,Store_B,18061,
T027434,P0602,2024-06-01,1,34.17,20,27.34,Store_C,27433,
T010088,P0225,2023-04-15,2,89.49,0,89.49,store_a,10087,
T035524,P0782,2023-10-14,1,47.41,30,33.19,online,35523,
T011389,P0253,2023-10-06,2,46.69,10,42.02,Store_B,11388,
T036122,P0796,2024-02-01,1,49.08,10,44.17,Store_C,36121,
T014151,P0314,2024-11-15,1,60.61,20,48.49,STORE_A,14150,
T014210,P0315,2024/09/29,1,113.21,10,101.89,Online,14209,
T006069,P0137,2024-04-19,1,21.27,0,21.27,Store_C,6068,
T021866,P0483,2024-06-22,1,87.05,30,60.93,Online,21865,
T034706,P0765,2023-04-15,2,52.52,0,52.52,Store_A,34705,
T018487,P0409,2023-04-30,1,25.36,0,25.36,Store_A,18486,
T005946,P0134,20-Nov-2023,1,34.01,0,34.01,Store_A,5945,
T023714,P0520,2024-11-07,1,33.63,10,30.27,,23713,
T007931,P0179,2024-09-16,1,49.7,30,34.79,Store_A,7930,
T003952,P0088,10/18/2023,1,18.87,0,18.87,Store_A,3951,
T020634,P0456,2024-08-29,1,67.15,20,53.72,Store_C,20633,
T019312,P0426,2024-08-31,1,51.96,0,51.96,Store_A,19311,
T031907,P0702,2024-03-05,1,86.98,0,86.98,Store_C,31906,
T032299,P0710,2023-04-10,1,51.8,0,51.8,Online,32298,
T021667,P0479,2024-04-07,1,68.69,0,68.69,Online,21666,
T031655,P0696,2023-04-22,1,41.95,0,41.95,Store_A,31654,
T032708,P0719,2024-09-07,3,57.43,0,57.43,Store_B,32707,
T015739,P0349,2024-10-15,1,32.77,20,26.22,Online,15738,
T030944,P0680,2024-09-09,1,79.62,0,79.62,Online,30943,
T032512,P0714,2024-09-09,2,23.77,30,16.64,Online,32511,
T033304,P0731,2023-10-21,1,25.89,10,23.3,Store_A,33303,
T031131,P0684,2024-05-26,1,66.05,30,46.23,Store C,31130,
T025761,P0564,2023-09-22,1,44.7,0,44.7,Online,25760,
T025635,P0562,2023-09-11,1,67.36,0,67.36,Store_C,25634,
T015032,P0334,2024-07-05,1,26.21,10,23.59,Store_B,15031,
T032093,P0705,2024-08-04,1,57.76,20,46.21,online,32092,
T008710,P0196,2023/12/06,2,58.79,10,52.91,Store_C,8709,
T002930,P0066,2024-07-22,1,33.16,30,23.21,STORE_B,2929,
T019177,P0423,2024-06-08,1,26.27,20,21.02,Store_C,19176,
T032307,P0710,2023-05-08,1,51.8,20,41.44,Store_C,32306,
T020436,P0452,2024-09-07,1,93.87,0,93.87,Store_B,20435,
T020163,P0445,2023-04-25,1,93.39,0,93.39,Store_C,20162,
T022694,P0500,2024-08-27,1,43.25,30,30.27,Online,22693,
T029910,P0656,2024-04-02,1,45.11,0,45.11,Store_A,29909,
T014893,P0331,2023-10-05,1,58.16,30,40.71,Store_A,14892,
T006288,P0142,2024-04-18,1,68.17,0,68.17,Store_A,6287,
T023248,P0511,2024-09-15,1,35.63,10,32.07,store_b,23247,
T004942,P0112,2023-08-13,1,74.52,0,74.52,Online,4941,
T022983,P0507,2023-12-06,1,81.75,10,73.58,STORE_C,22982,
T030314,P0665,2023-09-23,1,39.23,0,39.23,Store_A,30313,
T025082,P0550,2023-03-26,1,44.29,0,44.29,online,25081,
T012071,P0269,2024-10-15,1,51.29,10,46.16,Store_B,12070,
T031528,P0693,2023-09-11,1,61.82,0,61.82,Store_C,31527,
T009614,P0215,2023-04-23,1,80.01,0,80.01,Store_A,9613,
T023479,P0516,2023-11-09,2,51.65,20,41.32,Online,23478,
T019898,P0439,2023-04-01,1,78.01,0,78.01,Store_B,19897,
T007870,P0178,2024-03-31,1,30.16,0,30.16,Store_C,7869,
T018445,P0408,15-Sep-2024,1,81.1,0,81.1,Store_A,18444,
T024860,P0545,2024-01-22,1,68.43,30,47.9,Store_B,24859,
T023291,P0512,2024-10-22,1,34.89,30,24.42,Store_C,23290,
T015796,P0351,2023-04-29,2,18.18,0,18.18,Store_A,15795,
T004388,P0099,2023-04-25,1,89.75,0,89.75,STORE_A,4387,
T028904,P0634,2023-09-21,1,58.19,0,58.19,Store_B,28903,
T006100,P0137,2024-09-01,1,21.27,10,19.14,Store_B,6099,
T018617,P0411,2023-09-15,1,19.78,10,17.8,Store B,18616,
T030960,P0680,2024-10-30,1,79.62,0,79.62,Store_C,30959,
T000613,P0013,2024/08/16,1,32.0,10,28.8,Store_A,612,
T020105,P0443,2024-11-16,1,60.4,30,42.28,Store_B,20104,
T005677,P0129,2023-03-25,1,86.8,0,86.8,Store_C,5676,
T027936,P0613,2024/06/18,1,53.87,20,43.1,Store_C,27935,
T006588,P0148,2023/09/12,1,26.72,0,26.72, Online,6587,
T018032,P0399,2023-04-15,1,56.67,0,56.67,Online,18031,
T029060,P0637,2023-05-08,1,43.31,20,34.65,,29059,
T029157,P0639,2024-05-21,1,37.12,30,25.98,Store_B,29156,
T012888,P0287,2024-09-04,1,81.05,0,81.05,Store_C,12887,
T018739,P0414,2023-10-20,1,83.86,0,83.86,Store_C,18738,
T027063,P0594,2023-04-13,1,53.49,0,53.49,Store_C,27062,
T011410,P0254,2024-04-17,1,47.57,0,47.57,Online ,11409,
T028999,P0635,2024-04-22,1,38.12,30,26.68,Store_A,28998,
T026813,P0588,2023-09-14,1,58.33,10,52.5,StoreA,26812,
T014148,P0314,2024-11-02,1,60.61,0,60.61,Online,14147,
T031770,P0698,14-Oct-2023,1,35.82,0,35.82,Store_C,31769,
T032088,P0705,2024-06-28,2,57.76,30,40.43,Store_A,32087,
T027671,P0607,2023-04-28,1,74.32,10,66.89,Store A,27670,
T018517,P0409,2023-09-29,1,25.36,10,22.82,Store_B,18516,
T011663,P0259,2024-06-04,1,52.1,20,41.68,Store_A,11662,
T025039,P0549,2023-06-24,1,52.15,30,36.5,Online,25038,
T035737,P0788,2024-11-22,1,50.96,20,40.77,STORE_B,35736,
T004318,P0096,2024-02-05,1,72.63,20,58.1,Online,4317,
T025109,P0550,2023-07-12,1,44.29,20,35.43,Online,25108,
T018718,P0413,2024-10-25,1,24.47,30,17.13,Store_C,18717,
T021617,P0478,2024-09-15,1,55.34,0,55.34,Store_A,21616,
T020717,P0458,2023-04-03,2,49.08,0,49.08,store_b,20716,
T027096,P0595,2023-09-25,1,53.37,0,53.37,OnLine,27095,
T016925,P0375,2024-01-22,1,25.11,20,20.09,Online,16924,
T035688,P0787,2023-04-21,1,45.99,10,41.39,Store_A,35687,
T025187,P0552,2023-03-15,1,49.4,0,49.4,Store_B,25186,
T005481,P0124,2024-02-08,1,68.17,10,61.35,Store_A,5480,
T025610,P0561,2023-04-21,1,51.06,10,45.95,Store_A,25609,
T027623,P0606,2024-04-13,1,34.29,30,24.0,STORE_A,27622,
T005928,P0134,2023-10-08,1,34.01,0,34.01,Online,5927,
T008377,P0188,2024-08-16,1,54.88,10,49.39,Store_A,8376,
T009547,P0214,2024-02-13,1,40.12,0,40.12,STORE_B,9546,
T018382,P0407,2023-03-31,1,93.79,0,93.79,StoreB,18381,
T012362,P0277,2023-09-19,3,93.32,0,93.32,ONLINE,12361,
T006482,P0146,2024-04-05,1,77.56,0,77.56,Store_B,6481,
T030656,P0673,2023-05-08,1,36.43,10,32.79,Store_B,30655,
T027485,P0603,2024-04-25,1,75.27,0,75.27,Store_B,27484,
T021109,P0467,30-Sep-2024,2,75.1,0,75.1,Store_A,21108,
T033299,P0731,2023-09-10,1,25.89,10,23.3,store_a,33298,
T021002,P0464,2023-02-20,1,79.04,0,79.04,store_a,21001,
T024119,P0529,2024-03-26,1,18.62,0,18.62,OnLine,24118,
T009251,P0207,2024-11-08,2,42.4,0,42.4,Store_C,9250,
T021594,P0477,09/02/2023,1,138.11,30,96.68,STORE_B,21593,
T010791,P0239,2024-01-06,1,28.28,30,19.8,STORE_B,10790,
T010262,P0229,2023-04-03,2,31.79,0,31.79,Store_A,10261,
T027850,P0611,2023-12-06,1,32.0,10,28.8,Store_B,27849,
T022169,P0490,2024-11-25,1,33.79,20,27.03,Store_B,22168,
T005057,P0114,2023-05-29,1,95.43,30,66.8,Store_A,5056,
T013940,P0310,2024-10-05,1,57.32,0,57.32,Store_B,13939,
T003418,P0076,2024-10-15,1,92.66,0,92.66,Store_A,3417,
T021624,P0478,2024-10-05,2,55.34,30,38.74,Online,21623,
T027966,P0614,2023-08-18,3,53.49,0,53.49,Store_C,27965,
T026960,P0592,2023/02/21,1,32.69,0,32.69,Store_C,26959,
T003614,P0080,2024-09-19,2,62.71,0,62.71,Store B,3613,
T000767,P0017,2023-06-05,1,43.32,20,34.66,Store_B,766,
T020707,P0458,2023-03-12,2,49.08,0,49.08,Store_C,20706,
T015462,P0344,2023-12-18,1,43.08,30,30.16,Online,15461,
T014336,P0319,2023-08-22,1,33.69,0,33.69,Store_C,14335,
T012834,P0286,2023-03-08,2,75.85,0,75.85,Online,12833,
T024554,P0539,2024-05-12,1,51.58,0,51.58,Store_A,24553,
T020942,P0462,2023-06-07,1,42.9,20,34.32,ONLINE,20941,
T033189,P0729,2024-04-05,1,80.79,0,80.79,Store_A,33188,
T002373,P0054,2023-10-15,1,76.19,0,76.19,Online,2372,
T019347,P0427,2024-08-15,1,97.28,0,97.28,Store C,19346,
T032509,P0714,2024-06-28,1,23.77,20,19.02,Store B,32508,
T032775,P0720,2023-09-21,1,25.48,0,25.48,store_b,32774,
T028359,P0622,2023-05-30,1,78.02,20,62.42,Store_C,28358,
T004056,P0090,10/13/2023,1,119.66,0,119.66,Store_A,4055,
T027400,P0602,2024-03-17,3,34.17,0,34.17,Store_B,27399,
T005423,P0123,2023-05-25,1,32.63,20,26.1,store_b,5422,
T010461,P0232,2024-06-28,2,61.16,10,55.04,Store_A,10460,
T006358,P0143,2023-08-09,1,26.42,10,23.78,Online,6357,
T004297,P0096,2023-11-02,1,72.63,0,72.63,Store A,4296,
T023226,P0511,2024-06-06,1,35.63,20,28.5,Online,23225,
T023477,P0516,2023-11-05,1,51.65,10,46.48,Store_C,23476,
T033176,P0729,2024-02-28,1,80.79,0,80.79, Online,33175,
T027379,P0601,2024-06-03,1,32.24,20,25.79,Store_A,27378,
T006456,P0145,2024-09-26,1,39.77,20,31.82,Store_C,6455,
T027015,P0593,2024-05-07,1,74.58,0,74.58,Online,27014,
T024928,P0547,2024-02-27,1,28.19,30,19.73,Store_C,24927,
T014478,P0322,2024-08-28,1,47.36,0,47.36,STORE_B,14477,
T004974,P0112,2023-11-28,3,74.52,30,52.16, Online,4973,
T030238,P0663,2024-01-25,1,110.78,30,77.55,Online,30237,
T034563,P0761,2024-07-30,1,28.93,10,26.04,StoreA,34562,
T002361,P0054,2023-09-17,1,76.19,0,76.19,Online,2360,
T020744,P0458,2023-06-08,1,49.08,10,44.17,Store_A,20743,
T011279,P0251,2023-11-27,1,68.9,10,62.01,Store_A,11278,
T032915,P0723,2024-09-21,2,83.76,0,83.76,Store_A,32914,
T004919,P0111,2023/04/14,1,42.12,0,42.12,Store_B,4918,
T017257,P0381,2024-10-24,1,57.96,10,52.16,StoreA,17256,
T002688,P0061,2024-10-13,1,51.97,0,51.97,Online,2687,
T025529,P0559,2024-02-12,1,55.86,10,50.27,Store_C,25528,
T025264,P0553,2024-05-21,1,40.88,30,28.62,Store_A,25263,
T007136,P0161,2024-04-19,1,39.6,20,31.68,Store_A,7135,
T029793,P0654,2023-11-05,1,46.11,10,41.5,Store_C,29792,
T022228,P0492,2024-02-09,1,34.96,0,34.96,STORE_A,22227,
T014638,P0326,2023/10/15,1,48.59,0,48.59,Store C,14637,
T020849,P0460,2023-11-02,2,54.7,10,49.23,Online,20848,
T019504,P0430,2023-07-01,1,30.48,30,21.34,Store_B,19503,
T012555,P0280,2024-03-02,1,35.32,0,35.32,Store_B,12554,
T032325,P0710,2023-09-29,1,51.8,10,46.62,Store_C,32324,
T016437,P0364,2024-02-29,1,74.83,0,74.83,Store_B,16436,
T016275,P0360,2023-10-28,1,130.75,30,91.52,Store_A,16274,
T001456,P0032,2024-11-09,1,42.65,20,34.12,STORE_B,1455,
T016544,P0366,2023-07-04,1,57.57,10,51.81,Store_A,16543,
T016698,P0369,2024-09-13,1,22.43,10,20.19,Store_B,16697,
T003768,P0084,2024-10-04,1,20.05,0,20.05,Store_A,3767,
T020669,P0457,2024-05-01,2,71.61,10,64.45,Online,20668,
T021259,P0470,09/10/2024,1,48.18,0,48.18,store_b,21258,
T002142,P0049,2023-05-22,1,39.99,20,31.99, Online,2141,
T017979,P0397,2024-03-28,1,35.84,30,25.09,Store C,17978,
T031348,P0688,2023-10-09,1,61.08,30,42.76,Store_A,31347,
T027349,P0601,2024-03-21,1,32.24,0,32.24,Store_A,27348,
T029133,P0639,2024-03-20,1,37.12,0,37.12,Store_C,29132,
T024578,P0540,2024-09-08,2,83.08,0,83.08,Store_A,24577,
T035810,P0790,2023-04-02,1,52.38,0,52.38,STORE_B,35809,
T013309,P0297,2023-10-02,1,47.69,0,47.69,Store_C,13308,
T023657,P0519,06-May-2024,1,92.86,20,74.29,Store_B,23656,
T027044,P0593,2024-08-28,1,74.58,30,52.21,Store_A,27043,
T032981,P0724,2024-06-19,1,33.0,10,29.7,Store_B,32980,
T004949,P0112,2023-09-02,1,74.52,0,74.52,Online,4948,
T026690,P0585,2023-06-17,1,71.07,30,49.75,Store_A,26689,
T033579,P0738,2024-10-10,1,66.1,0,66.1,Store_A,33578,
T005541,P0126,2024-09-21,1,43.05,0,43.05,Online,5540,
T014196,P0315,2024-07-08,1,113.21,10,101.89,Store_A,14195,
T002283,P0052,2024-03-22,1,71.11,0,71.11,Store_C,2282,
T025886,P0567,2023-12-01,1,31.21,10,28.09,Online ,25885,
T018321,P0406,2023-10-03,1,54.18,0,54.18,Online,18320,
T017793,P0393,2024/04/04,2,43.85,0,43.85,Store_A,17792,
T004107,P0091,2024-04-01,1,52.33,0,52.33,Store_B,4106,
T027446,P0602,2024-07-18,4,34.17,20,27.34,,27445,
T001622,P0036,2023-07-24,1,79.41,20,63.53,Store_B,1621,
T018849,P0416,2024-09-19,1,62.21,20,49.77,Store_B,18848,
T031410,P0690,2023/04/05,3,27.76,0,27.76,Online,31409,
T019124,P0422,2024-06-28,1,38.61,20,30.89,ONLINE,19123,
T006568,P0147,03/12/2024,2,112.82,20,90.26,StoreB,6567,
T003898,P0087,2024/09/07,1,75.24,0,75.24,Store_C,3897,
T010500,P0233,2023-05-29,1,49.84,20,39.87,Store_C,10499,
T031704,P0697,2023-04-05,1,48.86,0,48.86,Store_C,31703,
T019349,P0427,2024-08-19,1,97.28,0,97.28,Store_C,19348,
T015012,P0334,2024-04-06,1,26.21,0,26.21,Store_A,15011,
T016865,P0374,2024-09-28,1,86.02,0,86.02,Store_C,16864,
T005432,P0123,02-Sep-2023,1,32.63,10,29.37,Online,5431,
T020309,P0448,2024-01-28,1,39.06,20,31.25,store_b,20308,
T028698,P0630,2023-04-21,2,85.29,10,76.76,Online,28697,
T000794,P0018,2023-03-19,1,45.24,0,45.24,Store_A,793,
T030502,P0670,2023-09-21,1,48.68,0,48.68,Store_B,30501,
T025531,P0559,2024-02-19,1,55.86,20,44.69,Store_A ,25530,
T008471,P0191,2023-09-03,1,52.21,0,52.21,Store_C,8470,
T011873,P0264,2024-01-08,1,23.95,20,19.16,Store_A,11872,
T012879,P0286,2023-10-17,1,75.85,20,60.68,Store C,12878,
T030638,P0673,2023-03-03,2,36.43,0,36.43,Online,30637,
T017615,P0390,2024-02-27,1,60.97,0,60.97,Store_C,17614,
T006453,P0145,2024-09-08,2,39.77,10,35.79,Store_A,6452,
T028353,P0622,2023-03-20,1,78.02,0,78.02,Online,28352,
T019684,P0433,2024-09-19,2,61.06,20,48.85,Store_A,19683,
T034546,P0761,05-Jun-2024,2,28.93,30,20.25,Online,34545,
T032905,P0723,2024-09-08,1,83.76,0,83.76,Store_A,32904,
T022576,P0498,2024-03-14,1,45.37,30,31.76,Online,22575,
T026295,P0576,2024-08-13,1,92.02,10,82.82,Online,26294,
T017596,P0389,2024-11-22,1,62.74,10,56.47,Store_C,17595,
T007264,P0164,2023-10-20,1,28.25,0,28.25,Store C,7263,
T011029,P0245,2024-12-03,1,99.23,10,89.31,Store_B,11028,
T019275,P0425,19-Oct-2024,2,43.87,0,43.87,Store_C,19274,
T028636,P0629,2024-04-06,2,71.65,0,71.65,Store_C,28635,
T012841,P0286,2023-03-21,1,75.85,0,75.85,store_b,12840,
T012863,P0286,2023-05-18,1,75.85,10,68.27,Online,12862,
T007006,P0158,2023-05-22,1,36.76,20,29.41,Store B,7005,
T016006,P0356,2023-03-25,1,77.82,0,77.82,Store_C,16005,
T003970,P0088,2023-11-28,1,18.87,20,15.1,online,3969,
T001765,P0040,2023/08/05,1,75.88,30,53.12,store_b,1764,
T002262,P0051,2023-07-28,1,25.97,20,20.78,Store_A,2261,
T004332,P0097,2024-10-03,1,44.97,0,44.97,Online,4331,
T035911,P0792,2023-10-27,2,39.32,0,39.32,STORE_A,35910,
T021980,P0486,2024-08-28,1,36.2,0,36.2,Online,21979,
T026383,P0578,2024-12-03,1,57.06,30,39.94,StoreC,26382,
T021405,P0473,2024-11-09,1,84.4,20,67.52,Store_B,21404,
T012867,P0286,2023-06-01,1,75.85,10,68.27,Store_A,12866,
T032268,P0709,2024-11-05,1,24.19,0,24.19,Store_B,32267,
T027068,P0594,2023-04-21,1,53.49,10,48.14,Store_B,27067,
T022456,P0495,2024-03-20,1,52.0,10,46.8,Store_A,22455,
T016422,P0363,2024-06-10,1,80.8,20,64.64,Store_A,16421,
T035996,P0794,2024-05-15,1,45.44,0,45.44,Store_A,35995,
T019313,P0426,2024/09/04,1,51.96,0,51.96,StoreC,19312,
T004333,P0097,2024-10-04,1,44.97,0,44.97,Store_A,4332,
T015395,P0343,2023-06-11,1,37.49,30,26.24,store_c,15394,
T003167,P0071,02/24/2024,2,73.99,0,73.99,Store_B,3166,
T023664,P0519,2024-05-22,1,92.86,10,83.57,Online,23663,
T022974,P0507,2023-09-01,1,81.75,0,81.75,,22973,
T008808,P0198,2024-12-03,1,122.9,10,110.61,Store_A,8807,
T025919,P0568,2024-05-16,1,41.46,20,33.17,OnLine,25918,
T000143,P0004,2024-06-19,1,132.57,10,119.31,Store_B,142,
T004429,P0100,2024-04-15,1,91.28,0,91.28,STORE_C,4428,
T028015,P0614,2024-01-17,1,53.49,30,37.44,Store_C,28014,
T005958,P0134,2023-12-15,2,34.01,20,27.21,Store_A,5957,
T020380,P0450,2023-11-03,1,46.37,0,46.37,STORE_B,20379,
T016673,P0369,2024-05-27,1,22.43,10,20.19,Store_A,16672,
T033276,P0731,2023-03-31,1,25.89,0,25.89,store_c,33275,
T001702,P0038,2024-09-21,1,96.74,0,96.74,,1701,
T032392,P0712,2023-03-22,1,65.5,0,65.5,Online,32391,
